screenshot_title,activity,hearts,light_lvl,in_hand_item,target_mob,decision_activity,decision_hearts,decision_light,decision_mob
fighting (1585).jpg,fighting,20,low,axe,no_mob,give_strength,,place_light_source,
fighting (160).jpg,fighting,20,low,sword,no_mob,give_strength,,place_light_source,
fighting (162).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (1626).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (1630).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (164).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (168).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (1681).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (1686).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (1715).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (172).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (179).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (261).jpg,fighting,7,high,no_item,zombie,give_strength,give_regeneration_3,,take_sword
fighting (273).jpg,fighting,20,high,axe,other,give_strength,,,
fighting (275).jpg,fighting,20,high,axe,other,give_strength,,,
fighting (456).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (458).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (462).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (482).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (820).jpg,fighting,20,mid,block,skeleton,give_strength,,place_light_source,take_bow
fighting (829).jpg,fighting,20,mid,block,skeleton,give_strength,,place_light_source,take_bow
fighting (830).jpg,fighting,20,mid,block,skeleton,give_strength,,place_light_source,take_bow
fighting (851).jpg,fighting,20,mid,block,skeleton,give_strength,,place_light_source,take_bow
fighting (852).jpg,fighting,20,mid,block,skeleton,give_strength,,place_light_source,take_bow
fighting (855).jpg,fighting,20,mid,block,skeleton,give_strength,,place_light_source,take_bow
fighting (858).jpg,fighting,20,mid,block,skeleton,give_strength,,place_light_source,take_bow
fighting (860).jpg,fighting,20,mid,block,skeleton,give_strength,,place_light_source,take_bow
fighting (861).jpg,fighting,20,mid,block,skeleton,give_strength,,place_light_source,take_bow
fighting (868).jpg,fighting,20,mid,block,skeleton,give_strength,,place_light_source,take_bow
fighting (869).jpg,fighting,20,mid,block,skeleton,give_strength,,place_light_source,take_bow
fighting (872).jpg,fighting,20,mid,sword,skeleton,give_strength,,place_light_source,take_bow
fighting (873).jpg,fighting,20,mid,sword,skeleton,give_strength,,place_light_source,take_bow
fighting (877).jpg,fighting,20,mid,sword,skeleton,give_strength,,place_light_source,take_bow
fighting (880).jpg,fighting,20,mid,sword,skeleton,give_strength,,place_light_source,take_bow
fighting (883).jpg,fighting,20,mid,sword,skeleton,give_strength,,place_light_source,take_bow
fighting (901).jpg,fighting,20,mid,miscellaneous,skeleton,give_strength,,place_light_source,take_bow
fighting (903).jpg,fighting,20,mid,miscellaneous,skeleton,give_strength,,place_light_source,take_bow
fighting (910).jpg,fighting,20,mid,miscellaneous,spider,give_strength,,place_light_source,take_sword
fighting (915).jpg,fighting,20,mid,miscellaneous,spider,give_strength,,place_light_source,take_sword
fighting (933).jpg,fighting,20,mid,block,spider,give_strength,,place_light_source,take_sword
fighting (934).jpg,fighting,20,mid,block,spider,give_strength,,place_light_source,take_sword
fighting (935).jpg,fighting,20,mid,block,spider,give_strength,,place_light_source,take_sword
fighting (937).jpg,fighting,20,mid,block,spider,give_strength,,place_light_source,take_sword
fighting (945).jpg,fighting,20,mid,block,spider,give_strength,,place_light_source,take_sword
mining (1).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (103).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,,
mining (107).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (11).png,mining,20,low,pickaxe,no_mob,give_haste,,place_light_source,
mining (116).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (117).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (118).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (120).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (127).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (132).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (134).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (135).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (138).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (142).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (15).png,mining,8,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (154).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,,
mining (16).png,mining,8,high,pickaxe,no_mob,give_haste,give_regeneration_3,,
mining (160).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (165).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (169).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (177).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (180).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,,
mining (186).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (192).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (196).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (200).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,,
mining (201).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,,
mining (203).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,,
mining (204).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,,
mining (208).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,,
mining (210).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,,
mining (217).png,mining,18,high,pickaxe,no_mob,give_haste,give_regeneration_1,,
mining (22).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (228).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (230).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (233).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (238).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (239).png,mining,20,low,pickaxe,no_mob,give_haste,,place_light_source,
mining (240).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (247).png,mining,20,low,pickaxe,no_mob,give_haste,,place_light_source,
mining (249).png,mining,20,low,pickaxe,no_mob,give_haste,,place_light_source,
mining (26).png,mining,20,low,pickaxe,no_mob,give_haste,,place_light_source,
mining (262).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (267).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (269).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (270).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (271).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (274).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (283).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (289).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (29).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (293).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (296).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (304).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (317).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (321).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (322).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (323).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (325).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (328).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (329).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (33).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (331).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (333).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (338).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (340).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (342).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (347).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (350).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (352).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (357).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (362).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (367).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (378).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (380).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (382).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (385).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (390).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (395).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (398).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (4).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (404).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (406).png,mining,20,high,pickaxe,no_mob,give_haste,,,
mining (408).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (411).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (416).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (417).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (422).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (427).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (428).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (431).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (432).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (434).png,mining,20,low,pickaxe,no_mob,give_haste,,place_light_source,
mining (437).png,mining,20,low,pickaxe,no_mob,give_haste,,place_light_source,
mining (440).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (441).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (443).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (451).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (461).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (465).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (472).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (473).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (477).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (479).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (482).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (483).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (484).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (486).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (490).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (500).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (51).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (53).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,
mining (56).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,
mining (57).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,
mining (58).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,
mining (60).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,
mining (61).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,
mining (64).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (71).png,mining,20,mid,pickaxe,no_mob,give_haste,,place_light_source,
mining (74).png,mining,20,low,pickaxe,no_mob,give_haste,,place_light_source,
mining (8).png,mining,20,low,pickaxe,no_mob,give_haste,,place_light_source,
mining (84).png,mining,20,low,pickaxe,no_mob,give_haste,,place_light_source,
mining (86).png,mining,8,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
mining (92).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,
