screenshot_title,activity,hearts,light_lvl,in_hand_item,target_mob,decision_activity,decision_hearts,decision_light,decision_mob
building (42).png,building,16,high,miscellaneous,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (421).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (424).png,building,20,high,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (426).png,building,20,high,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (443).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (445).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (446).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (449).png,building,20,high,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (461).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (463).png,building,20,high,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (464).png,building,20,high,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (465).png,building,20,high,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (471).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (477).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (479).png,building,20,mid,no_item,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (5).png,building,18,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (51).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (53).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (58).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (64).png,building,20,high,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (68).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (93).png,building,8,high,block,no_mob,give_jump_boost,give_regeneration_3,no_decision_for_light,no_decision_for_mob
building (95).png,building,9,high,block,no_mob,give_jump_boost,give_regeneration_3,no_decision_for_light,no_decision_for_mob
building (97).png,building,11,high,block,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
fighting (1005).jpg,fighting,20,low,sword,zombie,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1011).jpg,fighting,20,low,sword,zombie,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1065).jpg,fighting,20,low,axe,skeleton,give_strength,no_decision_for_hearts,place_light_source,take_bow
fighting (1070).jpg,fighting,20,low,axe,skeleton,give_strength,no_decision_for_hearts,place_light_source,take_bow
fighting (1101).jpg,fighting,20,low,axe,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (111).jpg,fighting,20,high,sword,zombie,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1138).jpg,fighting,20,low,bow,zombie,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1169).jpg,fighting,7,high,axe,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (1250).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (1256).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (1276).jpg,fighting,20,low,bow,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1312).jpg,fighting,20,low,axe,zombie,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1323).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,no_decision_for_light,no_decision_for_mob
fighting (1324).jpg,fighting,20,low,miscellaneous,zombie,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1327).jpg,fighting,7,low,sword,zombie,give_strength,give_regeneration_3,place_light_source,no_decision_for_mob
fighting (1355).jpg,fighting,20,mid,sword,zombie,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1368).jpg,fighting,20,mid,block,other,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1392).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1394).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1423).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1425).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (144).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1462).jpg,fighting,20,mid,axe,ender,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1495).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1496).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1538).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1541).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1589).jpg,fighting,20,low,bow,skeleton,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (159).jpg,fighting,20,high,sword,other,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1602).jpg,fighting,20,low,bow,zombie,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1607).jpg,fighting,20,low,bow,no_mob,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1610).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (1623).jpg,fighting,20,high,axe,other,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1627).jpg,fighting,20,high,sword,other,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1628).jpg,fighting,20,high,sword,other,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1632).jpg,fighting,5,mid,sword,creeper,give_strength,give_regeneration_3,place_light_source,go_back
fighting (165).jpg,fighting,20,high,sword,other,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1656).jpg,fighting,20,low,axe,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1664).jpg,fighting,20,low,axe,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1669).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,no_decision_for_light,no_decision_for_mob
fighting (1670).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,no_decision_for_light,no_decision_for_mob
fighting (1672).jpg,fighting,20,low,axe,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1680).jpg,fighting,20,high,sword,other,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1683).jpg,fighting,20,high,sword,other,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1696).jpg,fighting,20,mid,sword,no_mob,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (170).jpg,fighting,20,high,sword,other,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1718).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1740).jpg,fighting,5,low,sword,zombie,give_strength,give_regeneration_3,place_light_source,no_decision_for_mob
fighting (1749).jpg,fighting,11,high,axe,zombie,give_strength,give_regeneration_2,no_decision_for_light,take_sword
fighting (1784).jpg,fighting,20,high,sword,zombie,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1801).jpg,fighting,20,high,sword,zombie,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1836).jpg,fighting,20,high,sword,skeleton,give_strength,no_decision_for_hearts,no_decision_for_light,take_bow
fighting (1842).jpg,fighting,20,high,sword,skeleton,give_strength,no_decision_for_hearts,no_decision_for_light,take_bow
fighting (1877).jpg,fighting,20,high,sword,zombie,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (188).jpg,fighting,20,mid,sword,skeleton,give_strength,no_decision_for_hearts,place_light_source,take_bow
fighting (226).jpg,fighting,20,low,axe,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (258).jpg,fighting,7,high,sword,creeper,give_strength,give_regeneration_3,no_decision_for_light,go_back
fighting (26).jpg,fighting,20,high,axe,zombie,give_strength,no_decision_for_hearts,no_decision_for_light,take_sword
fighting (264).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,no_decision_for_light,no_decision_for_mob
fighting (274).jpg,fighting,20,high,axe,other,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (279).jpg,fighting,5,mid,sword,skeleton,give_strength,give_regeneration_3,place_light_source,take_bow
fighting (369).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,no_decision_for_light,no_decision_for_mob
fighting (413).jpg,fighting,7,high,axe,zombie,give_strength,give_regeneration_3,no_decision_for_light,take_sword
fighting (442).jpg,fighting,5,low,axe,zombie,give_strength,give_regeneration_3,place_light_source,take_sword
fighting (449).jpg,fighting,5,mid,axe,ender,give_strength,give_regeneration_3,place_light_source,take_sword
fighting (453).jpg,fighting,20,mid,sword,spider,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (454).jpg,fighting,5,mid,axe,zombie,give_strength,give_regeneration_3,place_light_source,take_sword
fighting (459).jpg,fighting,20,high,sword,other,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (477).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (478).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (53).jpg,fighting,19,high,axe,skeleton,give_strength,give_regeneration_1,no_decision_for_light,take_bow
fighting (551).jpg,fighting,5,low,sword,creeper,give_strength,give_regeneration_3,place_light_source,go_back
fighting (557).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (604).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (607).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (766).jpg,fighting,20,low,sword,spider,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (775).jpg,fighting,20,low,sword,spider,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (821).jpg,fighting,20,low,block,skeleton,give_strength,no_decision_for_hearts,place_light_source,take_bow
fighting (896).jpg,fighting,20,low,miscellaneous,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (898).jpg,fighting,20,low,miscellaneous,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (959).jpg,fighting,20,low,axe,zombie,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (960).jpg,fighting,20,low,axe,zombie,give_strength,no_decision_for_hearts,place_light_source,take_sword
mining (101).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (104).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
